course_id,season_code,section,title,description,requirements,locations_summary,times_summary,times_by_day,skills,areas,credits,syllabus_url,course_home_url,regnotes,extra_info,rp_attr,classnotes,final_exam,fysem,sysem,colsem,average_gut_rating,average_professor_rating,average_rating,average_rating_n,average_workload,average_workload_n,average_rating_same_professors,average_rating_same_professors_n,average_workload_same_professors,average_workload_same_professors_n,last_offered_course_id,same_course_id,same_course_and_profs_id,last_enrollment_course_id,last_enrollment,last_enrollment_season_code,last_enrollment_same_professors
4080,202402,1,Game Theory,"Course closed to further enrollment. In-person Course. An introduction to the theory of multi-person decision problems and its application in economic analysis. Discussion of static and dynamic noncooperative games with particular attention to the notions of Nash equilibrium and sub-game perfect equilibrium. Prerequisite: ECON 115 or an equivalent introductory microeconomics course is recommended but not required, as is single-variable calculus. For college students and beyond. 1 Credit. Session B: July 1 – August 2. Tuition: $5070.",,TBA,MW 9am-12:15pm,"{""Monday"":[[""9:00"",""12:15"","""",""""]],""Wednesday"":[[""9:00"",""12:15"","""",""""]]}","[""QR""]","[""So""]",1.0,https://yale.instructure.com/courses/97757/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2758,3187,,,,
4081,202402,1,"Legal & Economic Analysis of Exchange, Contracts and Dispute Resolution","This course is part of a Yale Summer Session Program Abroad and cannot be taken independent of the program. Interested students must apply to Yale Study Abroad by February 7th. For more detailed information about the program, including a description of the courses, housing, excursions, and budget, visit: https://studyabroad.yale.edu/programs/yale-summer-session-paris-private-law",,TBA,MTWTh 9am-1pm,"{""Monday"":[[""9:00"",""13:00"","""",""""]],""Tuesday"":[[""9:00"",""13:00"","""",""""]],""Wednesday"":[[""9:00"",""13:00"","""",""""]],""Thursday"":[[""9:00"",""13:00"","""",""""]]}",[],"[""So""]",1.0,https://yale.instructure.com/courses/97826/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2759,3188,,,,
4082,202402,1,Causes and Consequences of Corruption,"Online Course. Corruption, a manifestation of the principal-agent problem, is an obstacle to economic efficiency. Corruption occurs where fundamental institutions are weak or poorly designed, while situation-specific incentives make corruption tempting, and personal ethics are malleable. This course examines the economic, cultural, and political causes and consequences of corruption; cross-country comparisons of corruption levels; and examples of successful reforms and policies to combat corruption in bureaucracy and business. Prerequisite: ECON 110, or 115, or equivalent.  Enrollment limited to 20 students. For college students and beyond. 1 Credit. Session A: May 27 – June 28. Tuition: $5070. Technology Fee: $85.",,TBA,MW 10am-11:30am,"{""Monday"":[[""10:00"",""11:30"","""",""""]],""Wednesday"":[[""10:00"",""11:30"","""",""""]]}",[],"[""So""]",1.0,https://yale.instructure.com/courses/97665/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2760,3189,,,,
4083,202402,1,Topics in International Economics,"In-person Course. Recent developments in international economics. Trade policy and market structure; the economics of trading blocs such as the EU and NAFTA; the economic consequences of continued U.S. external deficits; globalization and inequality; exchange rates, interest rates, and volatility; speculative capital flows and exchange rate policies; and financial crises and the prospects for the European Monetary Union. Prerequisites: intermediate microeconomics (ECON 121 OR ECON 125) or equivalents and macroeconomics (ECON 122 OR 126) or equivalents. For college students and beyond. 1 Credit. Session B: July 1 – August 2. Tuition: $5070.",,TBA,TTh 1pm-4:15pm,"{""Tuesday"":[[""13:00"",""16:15"","""",""""]],""Thursday"":[[""13:00"",""16:15"","""",""""]]}",[],"[""So""]",1.0,https://yale.instructure.com/courses/97758/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2761,3190,,,,
4084,202402,1,Toxicity of Environmental Chemicals and Green Chemistry Solutions,"Students learn the foundation for understanding the role of toxicology in public health protection, with a focus on twenty-first-century techniques and challenges. Students are introduced to basic principles of toxicology (such as dose response, mechanisms of toxicity, and cellular defense) and then move on to advanced topics, such as early life vulnerability, low-level exposure to mixtures, systems biology approaches, green chemistry solutions, and the problems presented by chemicals that are common in consumer products and the built environment.",Open only to students enrolled in the Executive Online M.P.H. Program. Not open to auditors.,TBA,TBA,{},[],[],0.0,,,,ACTIVE,,,,False,False,False,,3.66497975708502,,0,,0,,0,,0,,2762,3191,,,,
4085,202402,1,Introduction to Public Health Modeling,Public health modeling is a powerful systems-based approach to understand and manage the complex forces that drive the health of populations. In this course students gain understanding of the main applications of different modeling approaches and the types of scientific questions that can be answered using modeling methods; acquire knowledge of key modeling concepts and techniques necessary to understand and interpret scientific literature; and develop skills necessary to critically evaluate the role of assumptions and uncertainty in model validity.,Open only to students enrolled in the Executive Online M.P.H. Program. Not open to auditors.,TBA,TBA,{},[],[],0.0,,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2763,3192,,,,
4086,202402,1,Writing Seminars I,"Course closed to further enrollment. In-person Course. An introduction to academic argument and well-reasoned analysis, using a broad spectrum of nonfiction prose. Intensive instruction and practice in writing argumentative essays. Enrollment limited to 12 students. 1 Credit. Session B: July 1 – August 2. Tuition: $5070.",,TBA,MWF 1pm-3:15pm,"{""Monday"":[[""13:00"",""15:15"","""",""""]],""Wednesday"":[[""13:00"",""15:15"","""",""""]],""Friday"":[[""13:00"",""15:15"","""",""""]]}","[""WR""]",[],1.0,https://yale.instructure.com/courses/97760/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2764,3193,,,,
4087,202402,1,Writing Seminars I,"Session B course closed to further enrollment. Online Course. An introduction to academic argument and well-reasoned analysis, using a broad spectrum of nonfiction prose. Intensive instruction and practice in writing argumentative essays. Enrollment limited to 12 students. 1 Credit. Session A: May 27 – June 28. Session B: July 1 – August 2. Tuition: $5070. Technology Fee: $85.",,TBA,MWF 1pm-3:15pm,"{""Monday"":[[""13:00"",""15:15"","""",""""]],""Wednesday"":[[""13:00"",""15:15"","""",""""]],""Friday"":[[""13:00"",""15:15"","""",""""]]}","[""WR""]",[],1.0,https://yale.instructure.com/courses/97667/assignments/syllabus,,,ACTIVE,,,,False,False,False,,4.142857142857143,,0,,0,,0,,0,,2765,3195,,,,
4088,202402,2,Writing Seminars I,"Session B course closed to further enrollment. Online Course. An introduction to academic argument and well-reasoned analysis, using a broad spectrum of nonfiction prose. Intensive instruction and practice in writing argumentative essays. Enrollment limited to 12 students. 1 Credit. Session A: May 27 – June 28. Session B: July 1 – August 2. Tuition: $5070. Technology Fee: $85.",,TBA,MWF 1pm-3:15pm,"{""Monday"":[[""13:00"",""15:15"","""",""""]],""Wednesday"":[[""13:00"",""15:15"","""",""""]],""Friday"":[[""13:00"",""15:15"","""",""""]]}","[""WR""]",[],1.0,https://yale.instructure.com/courses/97761/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2765,3194,,,,
4089,202402,1,Reading and Writing the Modern Essay,"Online Course. Close study of modern nonfiction prose prepares students to become critical readers and to apply professional strategies to their own writing. Readings from such authors as Joan Didion, Zadie Smith, George Orwell, Jia Tolentino, and James Baldwin. Written assignments, involving frequent revision, include personal experience, profile, cultural critique, and humor. Enrollment limited to 15 students. For college students and beyond. 1 Credit. Session A: May 27 – June 28. Tuition: $5070. Technology Fee: $85.",,TBA,MWF 10am-11:30am,"{""Monday"":[[""10:00"",""11:30"","""",""""]],""Wednesday"":[[""10:00"",""11:30"","""",""""]],""Friday"":[[""10:00"",""11:30"","""",""""]]}","[""WR""]",[],1.0,https://yale.instructure.com/courses/97668/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2766,3196,,,,
4090,202402,1,Introduction to Creative Writing,"Online Course. Introduction to the writing of fiction, poetry, and drama. Development of the basic skills used to create imaginative literature. Fundamentals of craft and composition; the distinct but related techniques used in the three genres. Story, scene, and character in fiction; sound, line, image, and voice in poetry; monologue, dialogue, and action in drama. Enrollment limited to 14 students. 1 Credit. Session A: May 27 – June 28. Tuition: $5070. Technology Fee: $85.",,TBA,MW 1pm-4:15pm,"{""Monday"":[[""13:00"",""16:15"","""",""""]],""Wednesday"":[[""13:00"",""16:15"","""",""""]]}",[],"[""Hu""]",1.0,https://yale.instructure.com/courses/97669/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2767,3197,,,,
4091,202402,1,Readings in American Literature,"Online Course. This course serves as both an introduction to as well as an exploration of American literature from the nineteenth century to the present. We will ask many questions of these texts, not the least of which is ""what do we mean when we say ‘American?’"" Given the wide range of the body of work that comprises American literature, however, we will also periodically ask in passing what we mean by ""literature,"" so as to consider what roles the literary plays in creating and shaping the possibilities of social imagination, private and public discourse, as well as one’s own identity. Emphasis on analytical reading, critical writing, and class discussions. Authors include Melville, Poe, Hawthorne, Whitman, Dickinson, Barnes, Toomer, H. Crane, W. C. Williams, L. Hughes, and M. Robinson. 1 Credit. Session B: July 1 – August 2. Tuition: $5070. Technology Fee: $85.",,TBA,TTh 6pm-9:15pm,"{""Tuesday"":[[""18:00"",""21:15"","""",""""]],""Thursday"":[[""18:00"",""21:15"","""",""""]]}","[""WR""]","[""Hu""]",1.0,https://yale.instructure.com/courses/97762/assignments/syllabus,,,ACTIVE,,,,False,False,False,,3.9193548387096775,,0,,0,,0,,0,,2768,3198,,,,
4092,202402,1,Readings in Comparative World English Literatures,"Course cancelled. In-person Course. An introduction to the literary traditions of the Anglophone world in a variety of poetic and narrative forms and historical contexts. Emphasis on developing skills of literary interpretation and critical writing; diverse linguistic, cultural and racial histories; and on the politics of empire and liberation struggles. Authors may include Daniel Defoe, Mary Prince, J. M. Synge, James Joyce, C. L. R. James, Claude McKay, Jean Rhys, Yvonne Vera, Chinua Achebe, Ngũgĩ wa Thiong'o, J. M. Coetzee, Brian Friel, Amitav Ghosh, Salman Rushdie, Alice Munro, Derek Walcott, and Patrick White, among others. 1 Credit. Session B: July 1 – August 2. Tuition: $5070.",None,TBA,TBA,{},"[""WR""]","[""Hu""]",1.0,,,,CANCELLED,,,,False,False,False,,,,0,,0,,0,,0,,2769,3199,,,,
4093,202402,1,Personal Geography,"This course is part of a Yale Summer Session Program Abroad and cannot be taken independent of the program. Interested students must apply to Yale Study Abroad by February 7th. For more detailed information about the program, including a description of the courses, housing, excursions, and budget, visit: https://studyabroad.yale.edu/programs/yale-summer-session-auvillar-personal",,TBA,MTWF 11am-1pm,"{""Monday"":[[""11:00"",""13:00"","""",""""]],""Tuesday"":[[""11:00"",""13:00"","""",""""]],""Wednesday"":[[""11:00"",""13:00"","""",""""]],""Friday"":[[""11:00"",""13:00"","""",""""]]}","[""WR""]","[""Hu""]",1.0,,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2770,3200,,,,
4094,202402,1,Writing about Family,"Course cancelled. In-person Course. Development of skills essential to non-fiction writing, with an emphasis on memoir, characterization, and narrative, as well as the ethical and practical considerations involved in writing about real people. Students review the work of classmates and professional writers to learn techniques for representing love, intimacy, and family structures and systems. Enrollment limited to 22 students. 1 Credit. Session A: May 27 – June 28. Tuition: $5070.",,TBA,TBA,{},[],"[""Hu""]",1.0,,,,CANCELLED,,,,False,False,False,,,,0,,0,,0,,0,,2771,3201,,,,
4095,202402,1,Literature and the Future,"Online Course. This course offers a survey of literature’s role in anticipating and constructing potential ""futures"" from ancient times through the Enlightenment and on into the twentieth century. Questions explored in this course will include: What do we mean by ""futurity""? What does it mean to ""anticipate"" the future? How have authors attempted to make sense of the philosophical complexities of multiple futures? What unique qualities does literature offer in anticipating or imagining the myriad of possible futures? Analyzing the longer history of literary ""futurism,"" this course explores what literature can tell us about this most human need: to understand what’s coming and how to respond to it. 1 Credit. Session A: May 27 – June 28. Tuition: $5070. Technology Fee: $85.",N/A ,TBA,TTh 1pm-4:15pm,"{""Tuesday"":[[""13:00"",""16:15"","""",""""]],""Thursday"":[[""13:00"",""16:15"","""",""""]]}",[],"[""Hu""]",1.0,https://yale.instructure.com/courses/97671/assignments/syllabus,,,ACTIVE,,,,False,False,False,,3.9193548387096775,,0,,0,,0,,0,,2772,3202,,,,
4096,202402,1,Reading Fiction for Craft,"In-person course. Fundamentals of the craft of fiction writing explored through readings from classic and contemporary short stories and novels. Focus on how each author has used the fundamentals of craft. Writing exercises emphasize elements such as voice, structure, point of view, character, and tone. Enrollment limited to 12 students. 1 Credit. Session A: May 27 – June 28. Tuition: $5070.",,TBA,MWF 1pm-3:15pm,"{""Monday"":[[""13:00"",""15:15"","""",""""]],""Wednesday"":[[""13:00"",""15:15"","""",""""]],""Friday"":[[""13:00"",""15:15"","""",""""]]}",[],"[""Hu""]",1.0,https://yale.instructure.com/courses/97672/assignments/syllabus,,,ACTIVE,,,,False,False,False,,4.9375,,0,,0,,0,,0,,2773,3203,,,,
4097,202402,1,Introduction to Poetry,Course cancelled. Online Course. A seminar workshop intended for students who are interested in reading and writing poetry. Enrollment limited to 12 students. 1 Credit. Session A: May 27 – June 28. Tuition: $5070. Technology Fee: $85.,,TBA,TBA,{},[],"[""Hu""]",1.0,,,,CANCELLED,,,,False,False,False,,,,0,,0,,0,,0,,2774,3204,,,,
4098,202402,1,Introduction to Creative Nonfiction,"In-person Course. Students in this course will learn the craft of writing features, essays, and profiles while maintaining the highest standards of journalistic ethics. They will study the mechanics of non-fiction writing and develop skills in critical thinking. Through close readings of reportage, they will acquire a deeper understanding of narrative structure. 1 Credit. Session B: July 1 – August 2. Tuition: $5070.",,TBA,MF 9am-12:15pm,"{""Monday"":[[""9:00"",""12:15"","""",""""]],""Friday"":[[""9:00"",""12:15"","""",""""]]}","[""WR""]",[],1.0,https://yale.instructure.com/courses/97764/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2775,3205,,,,
4099,202402,1,Writing About Cities,"Course closed to further enrollment. In-person Course. Big cities present a unique set of opportunities and challenges. They are hubs of art and culture, media and entertainment, business and finance, and food. They serve as canvases for architects and urban planners with visions for the future. They represent the greatest potential for diverse populations to intersect and thrive. At the same time, cities are often sites of injustice, economic inequality, violence, and social division. Cities constantly challenge us to forge communities on a large scale and to learn how to live harmoniously with each other. 


In this course, we will explore city life through reading and writing about cities in several non-fiction modes. Major assignments will include a literary personal essay, a reported journalistic feature (which can be a profile), a film review about a city film, and a policy memo/proposal about a change to city infrastructure. We will supplement our course readings in these four genres with short readings in other genres, as well as with other kinds of ""texts"" (images, films, recorded talks). We will also look for opportunities to use New Haven, the city around us, as a source and a test case for our ideas. Through our study and practice of non-fiction writing for a range of audiences, we will seek to join an ongoing (written) conversation about the past, present, and future of the modern city. Enrollment limited to 12 students. 1 Credit. Session B: July 1 – August 2. Tuition: $5070.","English 114, 120, or another introductory WR course",TBA,MWF 1pm-3:15pm,"{""Monday"":[[""13:00"",""15:15"","""",""""]],""Wednesday"":[[""13:00"",""15:15"","""",""""]],""Friday"":[[""13:00"",""15:15"","""",""""]]}","[""WR""]",[],1.0,https://yale.instructure.com/courses/97765/assignments/syllabus,,,ACTIVE,,,,False,False,False,,4.8125,,0,,0,,0,,0,,2776,3206,,,,
4100,202402,1,Writing Dance,"Course cancelled. Online Course. The esteemed choreographer Merce Cunningham once compared writing about dance to trying to nail jelly to the wall. This seminar and workshop takes on the challenge. Taught by a dance critic for the New York Times, the course uses a close reading of exemplary dance writing to introduce approaches that students then try themselves, in response to videos of dance in the widest possible variety of genres. Enrollment limited to 12 students. 1 Credit. Session A: May 27 – June 28. Tuition: $5070. Technology Fee: $85.",,TBA,TBA,{},"[""WR""]","[""Hu""]",1.0,https://yale.instructure.com/courses/97724/assignments/syllabus,,,CANCELLED,,,,False,False,False,,,,0,,0,,0,,0,,2777,3207,,,,
4101,202402,1,Investigative Journalism,"In-person Course. Techniques of in-depth reporting, ranging from interviews and document research to journalistic storytelling; the evolution of ""muckraking"" in the United States; and the ethical, philosophical, and political issues raised by such work. Improvement of the students' practical research and narrative skills through weekly assignments and a term-long writing project. Designed equally for those with journalistic experience and for those with skills in other arenas. Note: While this class does not have formal prerequisites, it is an upper-level writing seminar. To succeed in this class students are expected to demonstrate a level of mastery in their English writing skills. 1 Credit. Session A: May 27 – June 28. Tuition: $5070.",,TBA,TTh 1pm-4:15pm,"{""Tuesday"":[[""13:00"",""16:15"","""",""""]],""Thursday"":[[""13:00"",""16:15"","""",""""]]}","[""WR""]",[],1.0,https://yale.instructure.com/courses/97674/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2778,3208,,,,
4102,202402,1,Apprentice Forester Program,Apprentice Forester Program for SAF requirements.,,TBA,TBA,{},[],[],0.0,https://yale.instructure.com/courses/100625/assignments/syllabus,,,ACTIVE,,,,False,False,False,,4.445970022624435,,0,,0,,0,,0,,2779,3209,,,,
4103,202402,1,YSE Internship/Research,Required Summer Experience,,TBA,TBA,{},[],[],0.0,,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2780,3210,,,,
4104,202402,1,Lies and Deception,"Course closed to further enrollment. In-person Course. Introduction to contemporary philosophical debate about the nature of lies and deception. Definitions of lying and deception, including whether all lies necessarily aim to deceive; moral justifications for lying and deceit and their counterarguments; ways in which the moral arguments against deception of others can apply to self-deception. Enrollment limited to 21 students. 1 Credit. Session B: July 1 – August 2. Tuition: $5070.",,TBA,MWF 1pm-3:15pm,"{""Monday"":[[""13:00"",""15:15"","""",""""]],""Wednesday"":[[""13:00"",""15:15"","""",""""]],""Friday"":[[""13:00"",""15:15"","""",""""]]}",[],"[""So""]",1.0,https://yale.instructure.com/courses/97796/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2781,3211,,,,
4105,202402,1,"First Amendment, Freedom of Speech, and the Ethics of Law","Course cancelled. Online Course. This course will address the First Amendment and freedom of speech, focusing on the ethical implications of restrictions on free speech, as well as the exercise of free speech and contemporary issues involving free speech. Course topics and discussions will include the ""fighting words"" doctrine, hate speech, true threats, content regulated speech, freedom of speech and the internet, and the so-called ""right to be forgotten"". By the end of the course, students will be able to recognize the role free speech plays in American society as analyzed through competing societal interests. Students will be able to analyze how these competing interests are weighed and measured in the United States as compared with other countries. Enrollment limited to 20 students. For college students and beyond. 1 Credit. Session A: May 27 – June 28. Tuition: $5070. Technology Fee: $85.",None.,TBA,TBA,{},[],"[""So""]",1.0,https://yale.instructure.com/courses/97675/assignments/syllabus,,,CANCELLED,,,,False,False,False,,,,0,,0,,0,,0,,2782,3212,,,,
4106,202402,1,"Death Penalty, Wrongful Convictions and Criminal Justice Through the Lens of Film","Online Course. This course examines constitutional principles of due process and fair trial, and how bias influences the criminal justice system, focusing on wrongful convictions and the death penalty. Ethical considerations are a key component of the course. Iconic films demonstrate the issues presented. Topics include the efficacy of the death penalty, the causes of wrongful convictions, actual innocence, gender/race/economic bias and its effect on the justice system, and best practices for improving our sense of justice in the United States. This course explores the varying roles of the court, the prosecution and the defense in criminal cases, including analysis of ineffective assistance of counsel claims. Students develop an understanding of conflicting views on the legitimacy of the death penalty and the systemic problems with instituting capital punishment, as well as best practices to prevent wrongful convictions. Enrollment limited to 20 students. For college students and beyond. 1 Credit. Session B: July 1 – August 2. Tuition: $5070. Technology Fee: $85.",,TBA,MW 9:30am-11am,"{""Monday"":[[""9:30"",""11:00"","""",""""]],""Wednesday"":[[""9:30"",""11:00"","""",""""]]}",[],"[""So""]",1.0,https://yale.instructure.com/courses/97766/assignments/syllabus,,,ACTIVE,,,,False,False,False,,4.878571428571428,,0,,0,,0,,0,,2783,3213,,,,
4107,202402,1,Summer Internship - non-APE,"The internship is a degree requirement that is completed in the summer between the first and second academic years. Students work with their faculty advisers, the Career Management Center, and the Office of Public Health Practice to identify suitable public health placements such as medical care facilities, community agencies, public health departments, research projects, laboratories, and other sites engaged in public health activities. The internship experience sometimes serves as a basis for the M.P.H. thesis. The internship is displayed on the transcript with a grade of ""S"" (Satisfactory) upon completion. A course unit is not given for the summer internship. All students, with the exception of those in the Advanced Professional M.P.H. Program and the Accelerated M.B.A./M.P.H. Program, must complete an approved Summer Internship, typically ten to twelve weeks and no less than eight weeks in duration. While the Summer Internship fulfills the internship requirement for the degree, it does not complete the Applied Practice Experience (APE) requirement.",,TBA,TBA,{},[],[],0.0,https://yale.instructure.com/courses/96502/assignments/syllabus,,,ACTIVE,,,,False,False,False,,3.909090909090909,,0,,0,,0,,0,,2784,3214,,,,
4108,202402,1,Summer Internship - APE,"The internship is a degree requirement that is completed in the summer between the first and second academic years. Students work with their faculty advisers, the Career Management Center, and the Office of Public Health Practice to identify suitable public health placements such as medical care facilities, community agencies, public health departments, research projects, laboratories, and other sites engaged in public health activities. The internship experience sometimes serves as a basis for the M.P.H. thesis. The internship is displayed on the transcript with a grade of ""S"" (Satisfactory) upon completion. A course unit is not given for the summer internship. All students, with the exception of those in the Advanced Professional M.P.H. Program and the Accelerated M.B.A./M.P.H. Program, must complete an approved Summer Internship, typically ten to twelve weeks and no less than eight weeks in duration. The Summer Internship course also completes the practice requirement for the M.P.H. degree with approval from the Office of Public Health Practice.",,TBA,TBA,{},[],[],0.0,https://yale.instructure.com/courses/96502/assignments/syllabus,,,ACTIVE,,,,False,False,False,,3.909090909090909,,0,,0,,0,,0,,2785,3215,,,,
4109,202402,1,Executive Communication Skills for Public Health and Healthcare,"This course strengthens a constellation of leadership communication competencies essential for work at the executive level in public health and healthcare contexts. We address strategies for articulating ideas to engage a spectrum of stakeholders and skills for advocating change. The course begins with a scientific examination of the markers of credibility in oral communication, followed by an exploration of the role of culture and diversity in framing suggestions to groups. We consider modes of persuasion as participants build facility in appealing to a variety of decision-making styles, while maintaining personal authenticity. We then examine modes of inquiry as well as team collaboration from strategic and linguistic viewpoints. The course concludes with participants completing a high-stakes presentation tailored for a policy group, a scientific panel, or venture capitalists.",Open only to students enrolled in the Executive Online M.P.H. Program. Not open to auditors.,TBA,TBA,{},[],[],0.0,,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2786,3216,,,,
4110,202402,1,Foundations of Behavior Change,"This course provides an introduction to behavioral theory as it pertains to health and health care delivery. The focus is on the integration of social, psychological, and behavioral factors that must be considered in developing and implementing best clinical practice and public health initiatives. Students learn and practice the fundamentals of health behavior change (i.e., behavioral theory) via experiential exercises.",Open only to students enrolled in the Executive Online M.P.H. Program. Not open to auditors.,TBA,TBA,{},[],[],0.0,https://yale.instructure.com/courses/97966/assignments/syllabus,,,ACTIVE,,,,False,False,False,,4.363636363636363,,0,,0,,0,,0,,2787,3217,,,,
4111,202402,1,Biostatistics in Public Health,"This course provides an introduction to the use of statistics in medicine and public health. Topics include descriptive statistics, probability distributions, parameter estimation, hypothesis testing, analysis of contingency tables, analysis of variance, regression models, and sample size and power considerations. Students develop the skills necessary to perform, present, and interpret statistical analyses using R software.",Open only to students enrolled in the Executive Online M.P.H. Program. Not open to auditors.,TBA,TBA,{},[],[],0.0,,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2788,3218,,,,
4112,202402,1,Global Climate Change and the Carbon Cycle,"In-person Course. An introductory science course for the general student interested in better understanding Earth's climate system, covering mechanisms of the carbon cycle, greenhouse gases, insolation, and weathering. Measurements of ancient climate cycles, ice age cycles, and post-industrial climate trends and causes will be discussed.  Prerequisite of high school algebra. 1 Credit. Session A: May 27 – June 28. Tuition: $5070.",,TBA,MWF 1pm-3:15pm,"{""Monday"":[[""13:00"",""15:15"","""",""""]],""Wednesday"":[[""13:00"",""15:15"","""",""""]],""Friday"":[[""13:00"",""15:15"","""",""""]]}",[],"[""Sc""]",1.0,https://yale.instructure.com/courses/97676/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2789,3219,,,,
4113,202402,1,Culture of Southeastern Europe,"This course is part of a Yale Summer Session Program Abroad and cannot be taken independent of the program. Interested students must apply to Yale Study Abroad by February 7th. For more detailed information about the program, including a description of the courses, housing, excursions, and budget, visit: https://studyabroad.yale.edu/programs/yale-summer-session-dubrovnik-history",,TBA,M-F 10am-12pm,"{""Monday"":[[""10:00"",""12:00"","""",""""]],""Tuesday"":[[""10:00"",""12:00"","""",""""]],""Wednesday"":[[""10:00"",""12:00"","""",""""]],""Thursday"":[[""10:00"",""12:00"","""",""""]],""Friday"":[[""10:00"",""12:00"","""",""""]]}",[],"[""So""]",1.0,https://yale.instructure.com/courses/97808/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2790,3220,,,,
4114,202402,1,"Race, Ethnicity and Migration in Asian Perspectives","In-person Course. While most social scientists have come to embrace the terms race, ethnicity and migration as everyday concepts for their research, they also comprise some of the most contentious topics in contemporary society. Adding to their complexity is that these terms can take on very different meanings for individuals, organizations and governments from different social contexts. This seminar course offers a context-sensitive reflection on the concepts of race, ethnicity and migration by incorporating voices from migrant and minority groups within and from Asia. While the majority of material focuses on social issues in East Asia, the course will also devote considerable time on case studies from Southeast Asia and South Asia, as well as many transnational studies that span over national and regional boundaries. This course does not seek to provide a definitive answer on how we should understand race, ethnicity and migration. Instead, it is designed to help students understand that different historical and geographical contexts can give rise to different interpretations of the same concepts. 1 Credit. Session A: May 27 – June 28. Tuition: $5070.",,TBA,TTh 9am-12:15pm,"{""Tuesday"":[[""9:00"",""12:15"","""",""""]],""Thursday"":[[""9:00"",""12:15"","""",""""]]}",[],"[""So""]",1.0,https://yale.instructure.com/courses/97721/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2791,3221,,,,
4115,202402,1,Cultural Politics of Borderlands Literatures and Sounds,"In-person Course. This course will explore U.S.-Mexican borderlands literature and culture as sites of cultural politics.  The borderlands here is defined by several scholars who have theorized the term as a form of resistance to white supremacy (Americo Paredes), a unique literary formation (Sonia Saldívar), and to name a third space of queerness (Gloria Anzaldúa). Borderlands is always in relation to the political project of Chicana/o/x Studies. This course will introduce you to key works in borderlands literature from the mid-twentieth century to our contemporary moment. The novels chosen will be read in relation to visual and sonic productions that extend themes of the writing. Our goal is to explore how creative writing not only reflects the structural positionalities of people of Mexican descent living within the United States but that also form unique narrative forms, queer racialized subjectivities, and third space languages. The goal of this course is to introduce you to key authors, learn theoretical concepts related to the chosen novels and to reconsider their fictional narratives through musical sound and visual cultures that form a political arena in a given historical, political, and cultural context. 1 Credit. Session A: May 27 – June 28. Tuition: $5070.",none,TBA,TTh 9am-12:15pm,"{""Tuesday"":[[""9:00"",""12:15"","""",""""]],""Thursday"":[[""9:00"",""12:15"","""",""""]]}",[],"[""Hu""]",1.0,https://yale.instructure.com/courses/97677/assignments/syllabus,,,ACTIVE,,,,False,False,False,,3.6962025316455698,,0,,0,,0,,0,,2792,3222,,,,
4116,202402,1,"Histories of Racism in Science, Medicine, and the University","Course cancelled. In-person Course. This course examines the influence of Eugenics research, logics, and ideas across nearly every academic discipline in the 20th century, and the particular masks, tropes, and concepts that have been used to occlude attentions to these legacies today. Students make special use of the large collection of archives held within Yale Special Collections of key figures in the American Eugenics Society. Students work collaboratively to identify alternative research practices and approaches deployed in scholarly and creative works that make racial power visible and enable the production of knowledge unburdened by the legacies of Eugenics and racial science. 1 Credit. Session A: May 27 – June 28. Tuition: $5070.",,TBA,TBA,{},[],"[""Hu""]",1.0,https://yale.instructure.com/courses/97678/assignments/syllabus,,,CANCELLED,,,,False,False,False,,,,0,,0,,0,,0,,2793,3223,,,,
4117,202402,1,Global Climate Governance,"Course cancelled. In-person Course. This seminar provides an overview of global climate governance, incl. overarching conceptual frameworks, a variety of empirical subdomains, interlinkages with other policy fields, and central challenges encountered in global climate governance.  Using a portfolio approach to examinations, students will prepare a range of individual and group assignments throughout the semester. Enrollment limited to 24 students. 1 Credit. Session A: May 27 – June 28. Tuition: $5070.",None,TBA,TBA,{},[],"[""So""]",1.0,https://yale.instructure.com/courses/97679/assignments/syllabus,,,CANCELLED,,,,False,False,False,,,,0,,0,,0,,0,,2794,3224,,,,
